site,theme,subtheme,id,title,data_as_of,data_source,link_csv,link_parquet,has_editions,description
data.gov.my,Education,Education Outcomes,enrolment_school_district,Enrolment in Government Schools by District,2025,MOE,https://storage.data.gov.my/education/enrolment_school_district.csv,https://storage.data.gov.my/education/enrolment_school_district.parquet,no,"Number of students enrolled in primary, secondary, and post-secondary government schools at national, state, and district level."
data.gov.my,Education,Education Outcomes,completion_school_state,School Completion Rates by State,2022,MOE,https://storage.data.gov.my/education/completion_school_state.csv,https://storage.data.gov.my/education/completion_school_state.parquet,no,"Proportion of students who complete primary, lower secondary, and upper secondary education at national and state level."
data.gov.my,Healthcare,General Health,nutrition_children_sex,Nutritional Status of Children Under 5 by Sex,2019,MOH,https://storage.data.gov.my/healthcare/nutrition_status_u5_sex.csv,https://storage.data.gov.my/healthcare/nutrition_status_u5_sex.parquet,no,"Distribution of weight-for-age (WAZ), height-for-age (HAZ), and weight-for-height (WHZ) scores for children under 5 years old based on WHO standards, which are used to assess malnutrition (underweight, stunting, wasting, and obesity)."
data.gov.my,Healthcare,General Health,nutrition_children_strata,Nutritional Status of Children Under 5 by Strata,2019,MOH,https://storage.data.gov.my/healthcare/nutrition_status_u5_strata.csv,https://storage.data.gov.my/healthcare/nutrition_status_u5_strata.parquet,no,"Distribution of weight-for-age (WAZ), height-for-age (HAZ), and weight-for-height (WHZ) scores for children under 5 years old based on WHO standards, which are used to assess malnutrition (underweight, stunting, wasting, and obesity)."
data.gov.my,Healthcare,Healthcare Infrastructure,sanitation_access,Access to Sanitary Latrines by State,2022,MOH,https://storage.data.gov.my/healthcare/sanitation_access.csv,https://storage.data.gov.my/healthcare/sanitation_access.parquet,no,Proportion of households in rural areas covered by sanitary latrines by state.
data.gov.my,Healthcare,Healthcare Infrastructure,hospital_beds,Hospital Beds by State and Hospital Type,2022-12-31 23:59,MOH,https://storage.data.gov.my/healthcare/hospital_beds.csv,https://storage.data.gov.my/healthcare/hospital_beds.parquet,no,"Number of public sector hospital beds at national, state, and district level, with a breakdown by hospital type."
data.gov.my,Healthcare,Healthcare Infrastructure,healthcare_staff,Healthcare Staff by State and Staff Type,2022-12-31 23:59,MOH,https://storage.data.gov.my/healthcare/healthcare_staff.csv,https://storage.data.gov.my/healthcare/healthcare_staff.parquet,no,"Number of public sector healthcare staff at national and state level, with a breakdown by staff type."
data.gov.my,Healthcare,Healthcare Programs,blood_donations,Daily Blood Donations by Blood Group,2026-08-15 23:59,PDN; MOH,https://storage.data.gov.my/healthcare/blood_donations.csv,https://storage.data.gov.my/healthcare/blood_donations.parquet,no,Daily blood donations at national level for each of the 4 major blood groups. The table provides a preview of the dataset using the most recent 2 years of data.
data.gov.my,Healthcare,Healthcare Programs,blood_donations_state,Daily Blood Donations by Blood Group & State,2026-08-15 23:59,PDN; MOH,https://storage.data.gov.my/healthcare/blood_donations_state.csv,https://storage.data.gov.my/healthcare/blood_donations_state.parquet,no,Daily blood donations at state level for each of the 4 major blood groups. The table provides a preview of the dataset using the most recent year of data.
data.gov.my,Healthcare,Healthcare Programs,organ_pledges,Daily Organ Donation Pledges,2026-08-15 23:59,NTRC; MOH,https://storage.data.gov.my/healthcare/organ_pledges.csv,https://storage.data.gov.my/healthcare/organ_pledges.parquet,no,Daily organ donation pledges at national level. The table provides a preview of the dataset using the most recent 2 years of data.
data.gov.my,Healthcare,Healthcare Programs,organ_pledges_state,Daily Organ Donation Pledges by State,2026-08-15 23:59,NTRC; MOH,https://storage.data.gov.my/healthcare/organ_pledges_state.csv,https://storage.data.gov.my/healthcare/organ_pledges_state.parquet,no,Daily organ donation pledges at state level. The table provides a preview of the dataset using the most recent year of data.
data.gov.my,Healthcare,Healthcare Programs,pekab40_screenings,Daily PeKaB40 Health Screenings,2026-08-10 23:59,PHCorp; MOH,https://storage.data.gov.my/healthcare/pekab40_screenings.csv,https://storage.data.gov.my/healthcare/pekab40_screenings.parquet,no,"Daily healthcare screenings conducted under the PeKaB40 program, at national level. The table provides a preview of the dataset using the most recent 2 years of data."
data.gov.my,Healthcare,Healthcare Programs,pekab40_screenings_state,Daily PeKaB40 Health Screenings by State,2026-08-10 23:59,PHCorp; MOH,https://storage.data.gov.my/healthcare/pekab40_screenings_state.csv,https://storage.data.gov.my/healthcare/pekab40_screenings_state.parquet,no,"Daily healthcare screenings conducted under the PeKaB40 program, at state level. The table provides a preview of the dataset using the most recent year of data."
data.gov.my,Healthcare,Healthcare Programs,infant_immunisation,Infant Immunisation Coverage,2023,MOH,https://storage.data.gov.my/healthcare/infant_immunisation.csv,https://storage.data.gov.my/healthcare/infant_immunisation.parquet,no,Annual infant immunisation coverage rates at national level.
data.gov.my,Healthcare,Infectious Diseases,covid_deaths_linelist,Transactional Records: Deaths due to COVID-19,2025-05-31 23:59,MOH,https://storage.data.gov.my/healthcare/covid_deaths_linelist.csv,https://storage.data.gov.my/healthcare/covid_deaths_linelist.parquet,no,"Transactional records of deaths due to COVID-19, with various demographic and medical dimensions including COVID-19 vaccination records. The preview shows the most recent 200 records."
data.gov.my,Healthcare,Infectious Diseases,covid_cases,Daily COVID-19 Cases by State,2025-05-31 23:59,MOH,https://storage.data.gov.my/healthcare/covid_cases.csv,https://storage.data.gov.my/healthcare/covid_cases.parquet,no,"Daily COVID-19 cases at national and state level, with details on imported, recovered, active, and cluster cases."
data.gov.my,Healthcare,Infectious Diseases,covid_cases_vaxstatus,Daily COVID-19 Cases by Vaccination Status & State,2025-05-31 23:59,MOH,https://storage.data.gov.my/healthcare/covid_cases_vaxstatus.csv,https://storage.data.gov.my/healthcare/covid_cases_vaxstatus.parquet,no,"Daily COVID-19 cases at national and state level, broken down by vaccination status."
data.gov.my,Healthcare,Infectious Diseases,covid_cases_age,Daily COVID-19 Cases by Age Group & State,2025-05-31 23:59,MOH,https://storage.data.gov.my/healthcare/covid_cases_age.csv,https://storage.data.gov.my/healthcare/covid_cases_age.parquet,no,"Daily COVID-19 cases at national and state level, broken down by age group."
data.gov.my,Healthcare,Infectious Diseases,vaxreg_covid,Daily COVID-19 Vaccine Registrations by State,2022-02-22 23:59,MOH,https://storage.data.gov.my/healthcare/vaxreg_covid.csv,https://storage.data.gov.my/healthcare/vaxreg_covid.parquet,no,"Daily registrations for the COVID-19 vaccine via MySejahtera, at national and state level."
data.gov.my,Healthcare,Infectious Diseases,vaxreg_covid_demog,"Daily COVID-19 Vaccine Registrations by State, Sex & Age",2022-02-22 23:59,MOH,https://storage.data.gov.my/healthcare/vaxreg_covid_demog.csv,https://storage.data.gov.my/healthcare/vaxreg_covid_demog.parquet,no,"Daily registrations for the COVID-19 vaccine via MySejahtera, at national and state level, broken down by age group and sex. The table below provides a truncated preview of the full dataset."
data.gov.my,Healthcare,Infectious Diseases,std_state,Sexually Transmitted Diseases (STDs) by State,2022,MOH,https://storage.data.gov.my/healthcare/std_state.csv,https://storage.data.gov.my/healthcare/std_state.parquet,no,"Number and incidence of sexually transmitted diseases (STDs) by state, covering HIV, AIDS, chancroid, gonorrhea, and syphilis."
data.gov.my,Healthcare,Regulation,pharmaceutical_manufacturers,Approved Manufacturers of Pharmaceutical Products,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/pharmaceutical_manufacturers.csv,https://storage.data.gov.my/healthcare/pharmaceutical_manufacturers.parquet,no,Complete list of approved manufacturers of pharmaceutical products with an active license from NPRA. The table provides a preview of the dataset using 10 records as a sample.
data.gov.my,Healthcare,Regulation,pharmaceutical_importers,Approved Importers of Pharmaceutical Products,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/pharmaceutical_importers.csv,https://storage.data.gov.my/healthcare/pharmaceutical_importers.parquet,no,Complete list of approved importers of pharmaceutical products with an active license from NPRA. The table provides a preview of the dataset using 10 records as a sample.
data.gov.my,Healthcare,Regulation,pharmaceutical_wholesalers,Approved Wholesalers of Pharmaceutical Products,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/pharmaceutical_wholesalers.csv,https://storage.data.gov.my/healthcare/pharmaceutical_wholesalers.parquet,no,Complete list of approved wholesalers of pharmaceutical products with an active license from NPRA. The table provides a preview of the dataset using 10 records as a sample.
data.gov.my,Healthcare,Regulation,cosmetics_manufacturers,Approved Manufacturers of Cosmetic Products,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/cosmetic_manufacturers.csv,https://storage.data.gov.my/healthcare/cosmetic_manufacturers.parquet,no,Complete list of approved manufacturers of cosmetic products with an active license from NPRA. The table provides a preview of the dataset using 10 records as a sample.
data.gov.my,Healthcare,Regulation,pharmaceutical_products,Approved Pharmaceutical Products,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/pharmaceutical_products.csv,https://storage.data.gov.my/healthcare/pharmaceutical_products.parquet,no,Complete list of pharmaceutical products approved by the Drug Control Authority. The table provides a preview of the dataset using 10 records as a sample.
data.gov.my,Healthcare,Regulation,pharmaceutical_products_cancelled,Cancelled Pharmaceutical Products,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/pharmaceutical_products_cancelled.csv,https://storage.data.gov.my/healthcare/pharmaceutical_products_cancelled.parquet,no,Complete list of pharmaceutical products with registrations cancelled by the Drug Control Authority. The table provides a preview of the dataset using 10 records as a sample.
data.gov.my,Healthcare,Regulation,cosmetic_notifications,Notified Cosmetic Products,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/cosmetic_notifications.csv,https://storage.data.gov.my/healthcare/cosmetic_notifications.parquet,no,Complete list of comsetic products notified to and approved by the Drug Control Authority. The table provides a preview of the dataset using 10 records as a sample.
data.gov.my,Healthcare,Regulation,cosmetic_notifications_cancelled,Cancelled Cosmetic Product Notifications,2026-08-15 23:59,NPRA; MOH,https://storage.data.gov.my/healthcare/cosmetic_notifications_cancelled.csv,https://storage.data.gov.my/healthcare/cosmetic_notifications_cancelled.parquet,no,"Complete list of comsetic products found to contain banned substances, with their notification subsequently cancelled by the Drug Control Authority. The table provides a preview of the dataset using 10 records as a sample."
data.gov.my,Healthcare,Healthcare Accounts,mnha,MNHA: Total (TEH) and Current (CHE) Expenditure on Health,2022,MOH,https://storage.data.gov.my/healthcare/mnha.csv,https://storage.data.gov.my/healthcare/mnha.parquet,no,"Total and current expenditure on health in Malaysia, with a breakdown into public and private sectors."
data.gov.my,Healthcare,Healthcare Accounts,mnha_moh,MNHA: MOH Expenditure on Health,2022,MOH,https://storage.data.gov.my/healthcare/mnha_moh.csv,https://storage.data.gov.my/healthcare/mnha_moh.parquet,no,Annual total expenditure on health by the Ministry of Health Malaysia.
data.gov.my,Transportation,Ridership,ridership_ktmb_daily,Daily KTMB Ridership,2026-08-15 23:59,KTMB; MOT,https://storage.data.gov.my/transportation/ktmb/ridership_ktmb_daily.csv,https://storage.data.gov.my/transportation/ktmb/ridership_ktmb_daily.parquet,no,"Daily-frequency ridership data for the 5 main KTMB services, namely Komuter, Komuter Utara, Intercity, ETS and Shuttle Tebrau. The table and charts provide a preview of the data using the most recent 1 year of data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_ktmb_monthly,Monthly KTMB Ridership,2026-07-31 23:59,KTMB; MOT,https://storage.data.gov.my/transportation/ktmb/ridership_ktmb_monthly.csv,https://storage.data.gov.my/transportation/ktmb/ridership_ktmb_monthly.parquet,no,"Monthly-frequency ridership data for the 5 main KTMB services, namely Komuter, Komuter Utara, Intercity, ETS and Shuttle Tebrau."
data.gov.my,Transportation,Ridership,ridership_od_komuter,Hourly Origin-Destination Ridership: Komuter,2026-08-15 23:59,KTMB; MOT,https://storage.data.gov.my/transportation/ktmb/komuter_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/ktmb/komuter_YYYY-MM-DD.parquet,yes,"Hourly origin-destination ridership data for the Komuter service. The table provides a brief preview of the data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_od_komuter_utara,Hourly Origin-Destination Ridership: Komuter Utara,2026-08-15 23:59,KTMB; MOT,https://storage.data.gov.my/transportation/ktmb/komuter_utara_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/ktmb/komuter_utara_YYYY-MM-DD.parquet,yes,"Hourly origin-destination ridership data for the Komuter Utara service. The table provides a brief preview of the data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_od_intercity,Hourly Origin-Destination Ridership: Intercity,2026-08-15 23:59,KTMB; MOT,https://storage.data.gov.my/transportation/ktmb/intercity_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/ktmb/intercity_YYYY-MM-DD.parquet,yes,"Hourly origin-destination ridership data for the Intercity service. The table provides a brief preview of the data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_od_ets,Hourly Origin-Destination Ridership: ETS,2026-08-15 23:59,KTMB; MOT,https://storage.data.gov.my/transportation/ktmb/ets_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/ktmb/ets_YYYY-MM-DD.parquet,yes,"Hourly origin-destination ridership data for the ETS service. The table provides a brief preview of the data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_od_shuttle_tebrau,Hourly Origin-Destination Ridership: Shuttle Tebrau,2026-08-15 23:59,KTMB; MOT,https://storage.data.gov.my/transportation/ktmb/shuttle_tebrau_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/ktmb/shuttle_tebrau_YYYY-MM-DD.parquet,yes,"Hourly origin-destination ridership data for the Shuttle Tebrau service. The table provides a brief preview of the data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_od_rapidrail_daily,Daily Origin-Destination Ridership: Rapid Rail (KV),2026-08-07 23:59,Prasarana; MOT,https://storage.data.gov.my/transportation/rail/rapidrail_YYYY-MM-DD_daily.csv,https://storage.data.gov.my/transportation/rail/rapidrail_YYYY-MM-DD_daily.parquet,yes,"Daily origin-destination ridership data covering the entire Rapid Rail network in the Klang Valley. The table provides a brief preview of the data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_od_brt_daily,Daily Origin-Destination Ridership: BRT Sunway Line,2026-08-07 23:59,Prasarana; MOT,https://storage.data.gov.my/transportation/bus/brt_YYYY-MM-DD_daily.csv,https://storage.data.gov.my/transportation/bus/brt_YYYY-MM-DD_daily.parquet,yes,"Daily origin-destination ridership data covering all 7 stop on the BRT Sunway Line. The table provides a brief preview of the data, but you may download the data in full."
data.gov.my,Transportation,Ridership,ridership_headline,Daily Public Transport Ridership,2026-07-31 23:59,Prasarana; MOT,https://storage.data.gov.my/transportation/ridership_headline.csv,https://storage.data.gov.my/transportation/ridership_headline.parquet,no,Daily-frequency ridership data for various public transport services across the country.
data.gov.my,Transportation,Vehicle Registrations,registration_transactions_all,Vehicle Registration Transactions,2026-07-31 23:59,JPJ; MOT,https://storage.data.gov.my/transportation/vehicles_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/vehicles_YYYY-MM-DD.parquet,yes,"All vehicle registration transactions from 2000 to the present. The table below provides a preview of the full dataset, which contains hundreds of thousands of transactions per year."
data.gov.my,Transportation,Vehicle Registrations,registration_transactions_car,Car Registration Transactions,2026-07-31 23:59,JPJ; MOT,https://storage.data.gov.my/transportation/cars_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/cars_YYYY-MM-DD.parquet,yes,"Car registration transactions from 2000 to the present. The table below provides a preview of the full dataset, which contains hundreds of thousands of transactions per year."
data.gov.my,Transportation,Vehicle Registrations,registration_transactions_motorcycle,Motorcycle Registration Transactions,2026-07-31 23:59,JPJ; MOT,https://storage.data.gov.my/transportation/motorcycles_YYYY-MM-DD.csv,https://storage.data.gov.my/transportation/motorcycles_YYYY-MM-DD.parquet,yes,"Motorcycle registration transactions from 2000 to the present. The table below provides a preview of the full dataset, which contains hundreds of thousands of transactions per year."
data.gov.my,Transportation,Vehicle Registrations,registrations_type_fuel,Monthly Vehicle Registrations by Vehicle and Fuel Type,2026-07-31 23:59,JPJ; MOT,https://storage.data.gov.my/transportation/registrations_type_fuel.csv,https://storage.data.gov.my/transportation/registrations_type_fuel.parquet,no,"Monthly count of vehicle registrations, disaggregated by vehicle type and fuel type, from 2000 to the present."
data.gov.my,Public Safety,Crime,crime_district,Crimes by District & Crime Type,2023-12-31 23:59,PDRM; DOSM,https://storage.data.gov.my/publicsafety/crime_district.csv,https://storage.data.gov.my/publicsafety/crime_district.parquet,no,"Number of crimes in Malaysia by district, crime category, and type of crime."
data.gov.my,Public Safety,Justice,legal_advisory_branch,Legal Advisory Services by Branch,2024-12-31 23:59,JBG,https://storage.data.gov.my/publicadmin/legal_advisory_branch.csv,https://storage.data.gov.my/publicadmin/legal_advisory_branch.parquet,no,"Number of legal advisory sessions provided by the Legal Aid Department (JBG) each month, by branch."
data.gov.my,Public Safety,Justice,prisoners_state,Prisoners by State and Sex,2022-12-31 23:59,Penjara,https://storage.data.gov.my/publicsafety/prisoners_state.csv,https://storage.data.gov.my/publicsafety/prisoners_state.parquet,no,Number of prisoners in Malaysia by state and sex from 2017 to 2022.
data.gov.my,Public Safety,Justice,legal_advisory_category,Legal Advisory Services by Branch & Category,2024-12-31 23:59,JBG,https://storage.data.gov.my/publicadmin/legal_advisory_category.csv,https://storage.data.gov.my/publicadmin/legal_advisory_category.parquet,no,"Number of legal advisory sessions provided by the Legal Aid Department (JBG) each month, by branch and category of legal matter."
data.gov.my,Public Safety,Justice,prisoners_prison,Prisoners by Prison Centre and Sex,2022-12-31 23:59,Penjara,https://storage.data.gov.my/publicsafety/prisoners_prison.csv,https://storage.data.gov.my/publicsafety/prisoners_prison.parquet,no,Number of prisoners in Malaysia by prison centre and sex from 2017 to 2022.
data.gov.my,Public Safety,Justice,legal_advisory_subcategory,Legal Advisory Services by Branch & Subcategory,2024-12-31 23:59,JBG,https://storage.data.gov.my/publicadmin/legal_advisory_subcategory.csv,https://storage.data.gov.my/publicadmin/legal_advisory_subcategory.parquet,no,"Number of legal advisory sessions provided by the Legal Aid Department (JBG) each month, by branch and subcategory of legal matter."
data.gov.my,Public Safety,Justice,legal_advisory_case_type,Legal Advisory Services by Branch & Case Type,2024-12-31 23:59,JBG,https://storage.data.gov.my/publicadmin/legal_advisory_case_type.csv,https://storage.data.gov.my/publicadmin/legal_advisory_case_type.parquet,no,"Number of legal advisory sessions provided by the Legal Aid Department (JBG) each month, by branch and specific type of legal matter."
data.gov.my,Public Safety,Drug Addiction,drug_arrests_ethnicity,Drug Arrests by Sex & Ethnicity,2023,PDRM; KDN,https://storage.data.gov.my/publicsafety/drug_arrests_ethnicity.csv,https://storage.data.gov.my/publicsafety/drug_arrests_ethnicity.parquet,no,"This dataset provides information on drug-related arrests in Malaysia, categorized by sex and ethnicity. It includes annual data on various types of drug arrests, offering insights into demographic trends in drug-related offenses."
data.gov.my,Public Safety,Drug Addiction,drug_arrests_age,Drug Arrests by Sex & Age,2023,PDRM; KDN,https://storage.data.gov.my/publicsafety/drug_arrests_age.csv,https://storage.data.gov.my/publicsafety/drug_arrests_age.parquet,no,"This dataset provides information on drug-related arrests categorized by sex and age group. It includes data on the type of arrest, whether for possession, supply, or positive urine tests, and is compiled on a yearly basis at the national level."
data.gov.my,Public Safety,Drug Addiction,drug_addicts_age,Drug Addicts by State & Age Group,2023,AADK; KDN,https://storage.data.gov.my/publicsafety/drug_addicts_age.csv,https://storage.data.gov.my/publicsafety/drug_addicts_age.parquet,no,"This dataset provides yearly statistics on the number of drug addicts in Malaysia, broken down by state and age group. It offers insights into the demographic distribution of drug addiction across different regions and age categories in the country."
data.gov.my,Public Safety,Drug Addiction,drug_addicts_drugtype,Drug Addicts by State & Drug Type,2023-12-31 09:41:00.000 +08:00,AADK; KDN,https://storage.data.gov.my/publicsafety/drug_addicts_drugtype.csv,https://storage.data.gov.my/publicsafety/drug_addicts_drugtype.parquet,no,"This dataset provides information on the types of drugs reported by each state in Malaysia, as recorded by the National Anti-Drugs Agency (AADK). The data is categorized based on the type of drug as defined by relevant acts, and includes the number of addicts associated with each drug type per state."
data.gov.my,Public Safety,Drug Addiction,drug_addicts_education,Drug Addicts by Highest Education Level,2023-12-31 00:00:00.000 +08:00,AADK; KDN,https://storage.data.gov.my/publicsafety/drug_addicts_education.csv,https://storage.data.gov.my/publicsafety/drug_addicts_education.parquet,no,The dataset provides information on drug addicts categorized by their highest level of education. The data is collected by the National Anti-Drugs Agency (NADA) through various treatment and rehabilitation centers across Malaysia. It includes yearly data at both national and state levels.
data.gov.my,Public Safety,Drug Addiction,drug_addicts_occupation,Drug Addicts by State & Occupation,2023,AADK; KDN,https://storage.data.gov.my/publicsafety/drug_addicts_occupation.csv,https://storage.data.gov.my/publicsafety/drug_addicts_occupation.parquet,no,"This dataset managed by the National Anti-Drugs Agency (NADA) in collaboration with the Department of Statistics Malaysia (DOSM), provides annual statistics on drug addiction in Malaysia. It presents data at both the national and state levels, offering insights into trends and demographic breakdowns of drug addiction by occupation. This information is crucial for understanding the impact of drug addiction across different occupational sectors and aids in policy-making and intervention strategies."
data.gov.my,Public Welfare,Retirement,epf_dividend,Annual EPF Dividend,2025,EPF,https://storage.data.gov.my/welfare/epf_dividend.csv,https://storage.data.gov.my/welfare/epf_dividend.parquet,no,Annual dividend rates declared by the EPF for conventional and Shariah-compliant investments.
data.gov.my,Environment,Land Use,forest_reserve,Area of Permanent Forest Reserves,2021,Perhutanan; DOSM,https://storage.data.gov.my/environment/forest_reserve.csv,https://storage.data.gov.my/environment/forest_reserve.parquet,no,The area of permanent forest reserves as of year-end.
data.gov.my,Environment,Land Use,forest_reserve_state,Area of Permanent Forest Reserves by State,2021,Perhutanan; DOSM,https://storage.data.gov.my/environment/forest_reserve_state.csv,https://storage.data.gov.my/environment/forest_reserve_state.parquet,no,"The area of permanent forest reserves as of year-end, by state."
data.gov.my,Environment,Energy,electricity_consumption,Monthly Electricity Consumption,2024-09-30 23:59,TNB; SESB; SWK-ENERGY; ST; DOSM,https://storage.data.gov.my/energy/electricity_consumption.csv,https://storage.data.gov.my/energy/electricity_consumption.parquet,no,Monthly electricity consumption by sector.
data.gov.my,Environment,Energy,electricity_supply,Electricity Supply,2024-09-30 23:59,TNB; SESB; SWK-ENERGY; ST; DOSM,https://storage.data.gov.my/energy/electricity_supply.csv,https://storage.data.gov.my/energy/electricity_supply.parquet,no,Monthly electricity supply by sector.
data.gov.my,Environment,Energy,electricity_access,Households with Access to Electricity,2022,TNB; SESB; SWK-ENERGY; ST,https://storage.data.gov.my/energy/electricity_access.csv,https://storage.data.gov.my/energy/electricity_access.parquet,no,Number of households with access to electricity at home.
data.gov.my,Environment,Water,water_consumption,Water Consumption by State and Sector,2022-12-31 23:59,SPAN; NRES; DOSM,https://storage.data.gov.my/water/water_consumption.csv,https://storage.data.gov.my/water/water_consumption.parquet,no,"Annual water consumption by state, broken down into domestic and non-domestic sectors."
data.gov.my,Environment,Water,water_production,Water Production by State,2022-12-31 23:59,SPAN; NRES; DOSM,https://storage.data.gov.my/water/water_production.csv,https://storage.data.gov.my/water/water_production.parquet,no,Annual water production by state.
data.gov.my,Environment,Water,water_access,Access to Treated Water by State & Strata,2022,SPAN; NRES,https://storage.data.gov.my/water/water_access.csv,https://storage.data.gov.my/water/water_access.parquet,no,Annual access of households to treated piped water by state and strata.
data.gov.my,Environment,Pollution,air_pollution,Monthly Air Pollution,2022-12-31 23:59,JAS; DOSM,https://storage.data.gov.my/environment/air_pollution.csv,https://storage.data.gov.my/environment/air_pollution.parquet,no,Average monthly concentration of key air pollutants.
data.gov.my,Environment,Pollution,ghg_emissions,Greenhouse Gas Emissions,2021,NRES; DOSM,https://storage.data.gov.my/environment/ghg_emissions.csv,https://storage.data.gov.my/environment/ghg_emissions.parquet,no,Annual greenhouse gas (GHG) emissions by source.
data.gov.my,Environment,Pollution,water_pollution_basin,River Basin Pollution Monitoring,2021,JAS,https://storage.data.gov.my/environment/water_pollution_basin.csv,https://storage.data.gov.my/environment/water_pollution_basin.parquet,no,"Proportion of river basins classified as clean, slightly polluted, or polluted based on 3 primary indicators of water pollution."
data.gov.my,Communications,Telecommunications,cellular_subscribers,Cellular Subscribers by Plan Type,2021,MCMC,https://storage.data.gov.my/communications/cellular_subscribers.csv,https://storage.data.gov.my/communications/cellular_subscribers.parquet,no,Annual data on the number of postpaid and prepaid cellular subscribers in Malaysia.
data.gov.my,Labour Markets,Labour Force Survey,lfs_month,Monthly Principal Labour Force Statistics,2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month.csv,https://storage.dosm.gov.my/labour/lfs_month.parquet,no,"Monthly principal labour force statistics, including unemployment and participation rates."
data.gov.my,Labour Markets,Labour Force Survey,lfs_month_sa,"Monthly Principal Labour Force Statistics, Seasonally Adjusted",2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_sa.csv,https://storage.dosm.gov.my/labour/lfs_month_sa.parquet,no,"Seasonally adjusted monthly principal labour force statistics, including unemployment and participation rates."
data.gov.my,Labour Markets,Labour Force Survey,lfs_month_status,Monthly Employment by Status in Employment,2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_status.csv,https://storage.dosm.gov.my/labour/lfs_month_status.parquet,no,"Breakdown of employment into employers, employees, own-account workers and unpaid family workers."
data.gov.my,Labour Markets,Labour Force Survey,lfs_month_duration,Monthly Unemployment by Duration,2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_duration.csv,https://storage.dosm.gov.my/labour/lfs_month_duration.parquet,no,Breakdown of monthly unemployed figures by duration of unemployment.
data.gov.my,Labour Markets,Labour Force Survey,lfs_month_youth,Monthly Youth Unemployment,2026-06,DOSM,https://storage.dosm.gov.my/labour/lfs_month_youth.csv,https://storage.dosm.gov.my/labour/lfs_month_youth.parquet,no,Monthly unemployment statistics focusing on the 15-30 age group.
data.gov.my,Labour Markets,Labour Force Survey,lfs_qtr,Quarterly Principal Labour Force Statistics,2025-Q3,DOSM,https://storage.dosm.gov.my/labour/lfs_qtr.csv,https://storage.dosm.gov.my/labour/lfs_qtr.parquet,no,"Quarterly principal labour force statistics, including unemployment and participation rates."
